plot_code,day,month,year,subplot,LAI
STO-07,6,6,2017,NA,3.44
STO-07,6,6,2017,NA,3.09
STO-07,10,5,2017,NA,3
STO-07,10,5,2017,NA,3.03
STO-07,10,5,2017,NA,3.28
STO-07,10,5,2017,NA,3.71
STO-07,10,5,2017,NA,3.3
STO-07,10,5,2017,NA,3.06
STQ-08,26,7,2017,NA,2.8
STQ-08,26,7,2017,NA,3.71
STQ-08,26,7,2017,NA,2.92
STQ-08,26,7,2017,NA,3.05
STQ-08,26,7,2017,NA,3.33
STQ-08,26,7,2017,NA,2.64
STQ-11,26,7,2017,NA,2.79
STQ-11,26,7,2017,NA,2.78
STQ-11,26,7,2017,NA,2.92
STQ-11,26,7,2017,NA,2.72
STQ-11,26,7,2017,NA,3.46
STQ-11,26,7,2017,NA,4.29
STB-08,30,8,2017,NA,3.19
STB-08,30,8,2017,NA,3.25
STB-08,30,8,2017,NA,2.64
STB-08,30,8,2017,NA,3.62
STB-08,30,8,2017,NA,3.22
STB-08,30,8,2017,NA,3.56
STB-12,30,8,2017,NA,3.23
STB-12,30,8,2017,NA,4.18
STB-12,30,8,2017,NA,4.19
STB-12,30,8,2017,NA,3
STB-12,30,8,2017,NA,2.99
STB-12,30,8,2017,NA,3.26
STD-05,25,7,2017,NA,3.66
STD-05,25,7,2017,NA,3.37
STD-05,25,7,2017,NA,3.33
STD-05,25,7,2017,NA,5.14
STD-05,25,7,2017,NA,4.1
STD-05,25,7,2017,NA,4.49
STD-10,25,7,2017,NA,3.27
STD-10,25,7,2017,NA,3.73
STD-10,25,7,2017,NA,3.3
STD-10,25,7,2017,NA,4.68
STD-10,25,7,2017,NA,3.37
STD-10,25,7,2017,NA,3.82
STD-11,15,7,2017,NA,3.26
STD-11,15,7,2017,NA,3.06
STD-11,15,7,2017,NA,3.53
STD-11,15,7,2017,NA,3.89
STD-11,15,7,2017,NA,3.26
STD-11,15,7,2017,NA,3.61
STJ-01,27,7,2017,NA,3.42
STJ-01,27,7,2017,NA,3.74
STJ-01,27,7,2017,NA,3.91
STJ-01,27,7,2017,NA,3.22
STJ-01,27,7,2017,NA,4.35
STJ-01,27,7,2017,NA,3.82
STJ-04,27,7,2017,NA,3.12
STJ-04,27,7,2017,NA,3.03
STJ-04,27,7,2017,NA,2.72
STJ-04,27,7,2017,NA,2.83
STJ-04,27,7,2017,NA,2.84
STJ-04,27,7,2017,NA,2.21
STJ-05,27,7,2017,NA,3.28
STJ-05,27,7,2017,NA,3.55
STJ-05,27,7,2017,NA,2.59
STJ-05,27,7,2017,NA,2.4
STJ-05,27,7,2017,NA,3.34
STJ-05,27,7,2017,NA,2.79
STL-09,24,7,2017,NA,3.78
STL-09,24,7,2017,NA,3.64
STL-09,24,7,2017,NA,2.99
STL-09,24,7,2017,NA,3.38
STL-09,24,7,2017,NA,3.2
STL-09,24,7,2017,NA,2.92
STL-10,24,7,2017,NA,2.92
STL-10,24,7,2017,NA,3.23
STL-10,24,7,2017,NA,3.11
STL-10,24,7,2017,NA,2.74
STL-10,24,7,2017,NA,2.37
STL-10,24,7,2017,NA,2.53
STN-04,31,7,2017,NA,3.11
STN-04,31,7,2017,NA,3.05
STN-04,31,7,2017,NA,3.84
STN-04,31,7,2017,NA,2.85
STN-04,31,7,2017,NA,3
STN-04,31,7,2017,NA,3.55
STN-06,31,7,2017,NA,3.46
STN-06,31,7,2017,NA,3.55
STN-06,31,7,2017,NA,3.54
STN-06,31,7,2017,NA,3.33
STN-06,31,7,2017,NA,3.02
STN-06,31,7,2017,NA,2.9
STN-09,20,8,2017,NA,3.66
STN-09,20,8,2017,NA,3.17
STN-09,20,8,2017,NA,2.76
STN-09,20,8,2017,NA,3.37
STN-09,20,8,2017,NA,2.79
STN-09,20,8,2017,NA,3.03
STO-03,20,8,2017,NA,3.78
STO-03,20,8,2017,NA,2.66
STO-03,20,8,2017,NA,2.7
STO-03,20,8,2017,NA,3.18
STO-03,20,8,2017,NA,2.39
STO-03,20,8,2017,NA,4.61
STO-06,10,8,2017,NA,3.35
STO-06,10,8,2017,NA,3.25
STO-06,10,8,2017,NA,4.92
STO-06,10,8,2017,NA,4.02
STO-06,10,8,2017,NA,3.42
STO-06,10,8,2017,NA,4.31
STO-07,10,8,2017,NA,2.46
STO-07,10,8,2017,NA,2.61
STO-07,10,8,2017,NA,2.84
STO-07,10,8,2017,NA,3.34
STO-07,10,8,2017,NA,2.94
STO-07,10,8,2017,NA,2.83
STQ-08,4,9,2017,NA,2.98
STQ-08,4,9,2017,NA,3.92
STQ-08,4,9,2017,NA,3.22
STQ-08,4,9,2017,NA,3.21
STQ-08,4,9,2017,NA,3.61
STQ-08,4,9,2017,NA,2.67
STQ-11,4,9,2017,NA,2.86
STQ-11,4,9,2017,NA,3.01
STQ-11,4,9,2017,NA,3.45
STQ-11,4,9,2017,NA,2.92
STQ-11,4,9,2017,NA,3.01
STQ-11,4,9,2017,NA,4.01
STB-08,14,9,2017,NA,3.34
STB-08,14,9,2017,NA,2.79
STB-08,14,9,2017,NA,3
STB-08,14,9,2017,NA,2.96
STB-08,14,9,2017,NA,2.57
STB-08,14,9,2017,NA,3.09
STB-12,14,9,2017,NA,2.57
STB-12,14,9,2017,NA,4.23
STB-12,14,9,2017,NA,3.78
STB-12,14,9,2017,NA,2.75
STB-12,14,9,2017,NA,2.66
STB-12,14,9,2017,NA,3.23
STD-05,7,9,2017,NA,3.17
STD-05,7,9,2017,NA,3.55
STD-05,7,9,2017,NA,2.92
STD-05,7,9,2017,NA,5.52
STD-05,7,9,2017,NA,3.78
STD-05,7,9,2017,NA,3.7
STD-10,7,9,2017,NA,3.43
STD-10,7,9,2017,NA,3.72
STD-10,7,9,2017,NA,3.29
STD-10,7,9,2017,NA,4
STD-10,7,9,2017,NA,3.29
STD-10,7,9,2017,NA,2.84
STD-11,8,9,2017,NA,3.32
STD-11,8,9,2017,NA,3.54
STD-11,8,9,2017,NA,3.05
STD-11,8,9,2017,NA,3.62
STD-11,8,9,2017,NA,3.55
STD-11,8,9,2017,NA,3.43
STJ-01,5,9,2017,NA,3.14
STJ-01,5,9,2017,NA,3.46
STJ-01,5,9,2017,NA,3.56
STJ-01,5,9,2017,NA,3.28
STJ-01,5,9,2017,NA,3.6
STJ-01,5,9,2017,NA,3.44
STJ-04,5,9,2017,NA,3.05
STJ-04,5,9,2017,NA,3.1
STJ-04,5,9,2017,NA,2.9
STJ-04,5,9,2017,NA,2.94
STJ-04,5,9,2017,NA,2.92
STJ-04,5,9,2017,NA,2.71
STJ-05,5,9,2017,NA,3.24
STJ-05,5,9,2017,NA,3.11
STJ-05,5,9,2017,NA,2.7
STJ-05,5,9,2017,NA,2.97
STJ-05,5,9,2017,NA,3.4
STJ-05,5,9,2017,NA,3.18
STL-09,6,9,2017,NA,4.08
STL-09,6,9,2017,NA,3.08
STL-09,6,9,2017,NA,2.71
STL-09,6,9,2017,NA,3.28
STL-09,6,9,2017,NA,3.02
STL-09,6,9,2017,NA,2.59
STL-10,6,9,2017,NA,2.58
STL-10,6,9,2017,NA,3.01
STL-10,6,9,2017,NA,2.93
STL-10,6,9,2017,NA,2.34
STL-10,6,9,2017,NA,2.42
STL-10,6,9,2017,NA,2.53
STN-04,11,9,2017,NA,3.16
STN-04,11,9,2017,NA,2.57
STN-04,11,9,2017,NA,3.93
STN-04,11,9,2017,NA,3.27
STN-04,11,9,2017,NA,3.48
STN-04,11,9,2017,NA,3.93
STN-06,11,9,2017,NA,3.85
STN-06,11,9,2017,NA,3.82
STN-06,11,9,2017,NA,3.53
STN-06,11,9,2017,NA,3.3
STN-06,11,9,2017,NA,3
STN-06,11,9,2017,NA,3.88
STN-09,13,9,2017,NA,3.42
STN-09,13,9,2017,NA,3.16
STN-09,13,9,2017,NA,2.96
STN-09,13,9,2017,NA,3.7
STN-09,13,9,2017,NA,3.18
STN-09,13,9,2017,NA,2.85
STO-03,13,9,2017,NA,4.21
STO-03,13,9,2017,NA,3.24
STO-03,13,9,2017,NA,2.86
STO-03,13,9,2017,NA,3.82
STO-03,13,9,2017,NA,2.63
STO-03,13,9,2017,NA,5.57
STO-06,12,9,2017,NA,3.29
STO-06,12,9,2017,NA,3.27
STO-06,12,9,2017,NA,4.59
STO-06,12,9,2017,NA,4.05
STO-06,12,9,2017,NA,3.3
STO-06,12,9,2017,NA,3.88
STO-07,12,9,2017,NA,2.93
STO-07,12,9,2017,NA,2.78
STO-07,12,9,2017,NA,3.41
STO-07,12,9,2017,NA,3.72
STO-07,12,9,2017,NA,3.72
STO-07,12,9,2017,NA,3.31
TAM-05,23,8,2006,NA,4.635
TAM-05,23,8,2006,NA,3.765
TAM-05,23,8,2006,NA,3.255
TAM-05,23,8,2006,NA,3.8275
TAM-05,23,8,2006,NA,5.48
TAM-05,23,8,2006,NA,4.255
TAM-05,23,8,2006,NA,3.6275
TAM-05,23,8,2006,NA,4.0375
TAM-05,23,8,2006,NA,3.735
TAM-05,23,8,2006,NA,3.965
TAM-05,23,8,2006,NA,3.63
TAM-05,23,8,2006,NA,4.43
TAM-05,23,8,2006,NA,4.6925
TAM-05,23,8,2006,NA,3.8475
TAM-05,23,8,2006,NA,3.555
TAM-05,23,8,2006,NA,5.1275
TAM-05,23,8,2006,NA,4.53
TAM-05,23,8,2006,NA,3.485
TAM-05,23,8,2006,NA,3.6225
TAM-05,23,8,2006,NA,4.0075
TAM-05,23,8,2006,NA,3.77
TAM-05,23,8,2006,NA,3.47
TAM-05,23,8,2006,NA,4.03
TAM-05,23,8,2006,NA,3.455
TAM-05,23,8,2006,NA,3.9575
TAM-05,19,12,2006,NA,4.2225
TAM-05,19,12,2006,NA,3.5775
TAM-05,19,12,2006,NA,3.915
TAM-05,19,12,2006,NA,3.9925
TAM-05,19,12,2006,NA,5.8725
TAM-05,19,12,2006,NA,3.63
TAM-05,19,12,2006,NA,4.14
TAM-05,19,12,2006,NA,4.4175
TAM-05,19,12,2006,NA,3.84
TAM-05,19,12,2006,NA,4.175
TAM-05,19,12,2006,NA,3.3625
TAM-05,19,12,2006,NA,5.0125
TAM-05,19,12,2006,NA,4.07
TAM-05,19,12,2006,NA,4.02
TAM-05,19,12,2006,NA,4.105
TAM-05,19,12,2006,NA,4.56
TAM-05,19,12,2006,NA,5.11
TAM-05,19,12,2006,NA,3.5025
TAM-05,19,12,2006,NA,3.895
TAM-05,19,12,2006,NA,4.665
TAM-05,19,12,2006,NA,3.32
TAM-05,19,12,2006,NA,3.68
TAM-05,19,12,2006,NA,3.9575
TAM-05,19,12,2006,NA,3.9875
TAM-05,19,12,2006,NA,3.8475
TAM-05,3,2,2006,NA,5.915
TAM-05,3,2,2006,NA,4.92
TAM-05,3,2,2006,NA,4.5525
TAM-05,3,2,2006,NA,5.145
TAM-05,3,2,2006,NA,4.8775
TAM-05,3,2,2006,NA,4.255
TAM-05,3,2,2006,NA,5.2875
TAM-05,3,2,2006,NA,4.23
TAM-05,3,2,2006,NA,4.27
TAM-05,3,2,2006,NA,4.61
TAM-05,3,2,2006,NA,3.95
TAM-05,3,2,2006,NA,5.415
TAM-05,3,2,2006,NA,4.4075
TAM-05,3,2,2006,NA,4.8475
TAM-05,3,2,2006,NA,4.1475
TAM-05,3,2,2006,NA,4.7725
TAM-05,3,2,2006,NA,4.0475
TAM-05,3,2,2006,NA,3.393333333
TAM-05,3,2,2006,NA,4.0475
TAM-05,3,2,2006,NA,4.4525
TAM-05,3,2,2006,NA,3.7275
TAM-05,3,2,2006,NA,3.9275
TAM-05,3,2,2006,NA,3.95
TAM-05,3,2,2006,NA,3.79
TAM-05,3,2,2006,NA,4.7775
TAM-05,25,2,2007,NA,3.915
TAM-05,25,2,2007,NA,3.175
TAM-05,25,2,2007,NA,3.2425
TAM-05,25,2,2007,NA,3.895
TAM-05,25,2,2007,NA,5.5225
TAM-05,25,2,2007,NA,3.61
TAM-05,25,2,2007,NA,4.2975
TAM-05,25,2,2007,NA,3.7925
TAM-05,25,2,2007,NA,3.65
TAM-05,25,2,2007,NA,3.94
TAM-05,25,2,2007,NA,3.315
TAM-05,25,2,2007,NA,4.87
TAM-05,25,2,2007,NA,3.5125
TAM-05,25,2,2007,NA,4.405
TAM-05,25,2,2007,NA,3.7125
TAM-05,25,2,2007,NA,4.25
TAM-05,26,2,2007,NA,4.726666667
TAM-05,25,2,2007,NA,4.98
TAM-05,25,2,2007,NA,3.8175
TAM-05,25,2,2007,NA,3.8875
TAM-05,25,2,2007,NA,4.325
TAM-05,26,2,2007,NA,3.39
TAM-05,26,2,2007,NA,3.7025
TAM-05,26,2,2007,NA,3.3875
TAM-05,26,2,2007,NA,3.93
TAM-05,26,2,2007,NA,4.955
TAM-05,30,1,2006,NA,4.555
TAM-05,30,1,2006,NA,2.8225
TAM-05,30,1,2006,NA,3.0375
TAM-05,30,1,2006,NA,3.48
TAM-05,30,1,2006,NA,4.6275
TAM-05,30,1,2006,NA,3.435
TAM-05,30,1,2006,NA,3.52
TAM-05,30,1,2006,NA,3.365
TAM-05,30,1,2006,NA,3.5075
TAM-05,30,1,2006,NA,3.835
TAM-05,30,1,2006,NA,2.8825
TAM-05,30,1,2006,NA,4.335
TAM-05,31,1,2006,NA,3.92
TAM-05,31,1,2006,NA,3.8325
TAM-05,31,1,2006,NA,3.385
TAM-05,31,1,2006,NA,3.95
TAM-05,31,1,2006,NA,4.3075
TAM-05,31,1,2006,NA,2.87
TAM-05,31,1,2006,NA,3.8675
TAM-05,31,1,2006,NA,3.86
TAM-05,31,1,2006,NA,3.5925
TAM-05,31,1,2006,NA,3.625
TAM-05,31,1,2006,NA,3.87
TAM-05,31,1,2006,NA,3.945
TAM-05,31,1,2006,NA,4.475
TAM-05,24,1,2007,NA,4.1225
TAM-05,24,1,2007,NA,3.455
TAM-05,24,1,2007,NA,3.7075
TAM-05,24,1,2007,NA,3.82
TAM-05,24,1,2007,NA,5.5125
TAM-05,24,1,2007,NA,3.5175
TAM-05,24,1,2007,NA,4.105
TAM-05,24,1,2007,NA,4.3025
TAM-05,24,1,2007,NA,3.685
TAM-05,24,1,2007,NA,3.975
TAM-05,24,1,2007,NA,3.1725
TAM-05,24,1,2007,NA,5
TAM-05,24,1,2007,NA,3.815
TAM-05,24,1,2007,NA,3.9225
TAM-05,24,1,2007,NA,4.1075
TAM-05,24,1,2007,NA,4.475
TAM-05,24,1,2007,NA,4.845
TAM-05,24,1,2007,NA,3.585
TAM-05,24,1,2007,NA,3.5875
TAM-05,24,1,2007,NA,4.08
TAM-05,24,1,2007,NA,3.235
TAM-05,24,1,2007,NA,3.8725
TAM-05,24,1,2007,NA,3.5425
TAM-05,24,1,2007,NA,4.5025
TAM-05,24,1,2007,NA,4.3175
TAM-05,27,7,2006,NA,4.5125
TAM-05,27,7,2006,NA,3.665
TAM-05,27,7,2006,NA,3.725
TAM-05,27,7,2006,NA,4.4775
TAM-05,27,7,2006,NA,4.645
TAM-05,27,7,2006,NA,4.355
TAM-05,27,7,2006,NA,4.5725
TAM-05,27,7,2006,NA,3.5625
TAM-05,27,7,2006,NA,3.8725
TAM-05,27,7,2006,NA,3.83
TAM-05,27,7,2006,NA,3.6025
TAM-05,27,7,2006,NA,4.43
TAM-05,27,7,2006,NA,4.315
TAM-05,27,7,2006,NA,4.2125
TAM-05,27,7,2006,NA,4.2125
TAM-05,27,7,2006,NA,5.2125
TAM-05,27,7,2006,NA,4.84
TAM-05,27,7,2006,NA,3.4075
TAM-05,27,7,2006,NA,3.8625
TAM-05,27,7,2006,NA,4.2425
TAM-05,27,7,2006,NA,4.0525
TAM-05,27,7,2006,NA,4.0775
TAM-05,27,7,2006,NA,4.0075
TAM-05,27,7,2006,NA,4.0325
TAM-05,27,7,2006,NA,3.915
TAM-05,23,6,2006,NA,4.97
TAM-05,23,6,2006,NA,3.98
TAM-05,23,6,2006,NA,4.09
TAM-05,23,6,2006,NA,4.6975
TAM-05,23,6,2006,NA,5.51
TAM-05,24,6,2006,NA,4.06
TAM-05,24,6,2006,NA,4.15
TAM-05,23,6,2006,NA,3.735
TAM-05,23,6,2006,NA,4.39
TAM-05,23,6,2006,NA,3.9475
TAM-05,24,6,2006,NA,3.215
TAM-05,24,6,2006,NA,4.81
TAM-05,24,6,2006,NA,4.53
TAM-05,24,6,2006,NA,3.765
TAM-05,24,6,2006,NA,3.67
TAM-05,24,6,2006,NA,4.705
TAM-05,24,6,2006,NA,4.9825
TAM-05,24,6,2006,NA,3.375
TAM-05,24,6,2006,NA,3.6425
TAM-05,24,6,2006,NA,4.2275
TAM-05,24,6,2006,NA,3.5975
TAM-05,24,6,2006,NA,3.5125
TAM-05,24,6,2006,NA,3.695
TAM-05,24,6,2006,NA,3.815
TAM-05,24,6,2006,NA,4.155
TAM-05,28,3,2006,NA,4.325
TAM-05,28,3,2006,NA,3.5725
TAM-05,28,3,2006,NA,3.5325
TAM-05,28,3,2006,NA,3.725
TAM-05,28,3,2006,NA,4.93
TAM-05,28,3,2006,NA,3.635
TAM-05,28,3,2006,NA,3.485
TAM-05,28,3,2006,NA,3.99
TAM-05,28,3,2006,NA,3.7875
TAM-05,28,3,2006,NA,3.4125
TAM-05,28,3,2006,NA,2.9425
TAM-05,28,3,2006,NA,4.8275
TAM-05,28,3,2006,NA,3.9325
TAM-05,28,3,2006,NA,4.405
TAM-05,28,3,2006,NA,3.795
TAM-05,28,3,2006,NA,4.655
TAM-05,28,3,2006,NA,4.7725
TAM-05,28,3,2006,NA,3.125
TAM-05,28,3,2006,NA,3.405
TAM-05,28,3,2006,NA,3.825
TAM-05,28,3,2006,NA,3.975
TAM-05,28,3,2006,NA,3.685
TAM-05,28,3,2006,NA,3.81
TAM-05,28,3,2006,NA,4.1225
TAM-05,28,3,2006,NA,4.31
TAM-05,25,3,2007,NA,3.7475
TAM-05,25,3,2007,NA,3.4575
TAM-05,25,3,2007,NA,3.0575
TAM-05,25,3,2007,NA,3.6375
TAM-05,25,3,2007,NA,4.8825
TAM-05,25,3,2007,NA,3.235
TAM-05,25,3,2007,NA,4.365
TAM-05,25,3,2007,NA,3.7
TAM-05,25,3,2007,NA,3.07
TAM-05,25,3,2007,NA,3.8025
TAM-05,25,3,2007,NA,3.12
TAM-05,25,3,2007,NA,4.29
TAM-05,25,3,2007,NA,3.44
TAM-05,25,3,2007,NA,3.9
TAM-05,25,3,2007,NA,3.27
TAM-05,25,3,2007,NA,4.3475
TAM-05,25,3,2007,NA,4.37
TAM-05,25,3,2007,NA,2.905
TAM-05,25,3,2007,NA,3.58
TAM-05,25,3,2007,NA,3.91
TAM-05,25,3,2007,NA,3.6175
TAM-05,25,3,2007,NA,3.7575
TAM-05,25,3,2007,NA,3.525
TAM-05,25,3,2007,NA,4.005
TAM-05,25,3,2007,NA,4.3325
TAM-05,22,11,2006,NA,4.8525
TAM-05,22,11,2006,NA,3.9175
TAM-05,22,11,2006,NA,3.6
TAM-05,22,11,2006,NA,4.41
TAM-05,22,11,2006,NA,5.475
TAM-05,22,11,2006,NA,4.1175
TAM-05,22,11,2006,NA,5.15
TAM-05,22,11,2006,NA,4.37
TAM-05,22,11,2006,NA,4.185
TAM-05,22,11,2006,NA,4.6275
TAM-05,22,11,2006,NA,3.41
TAM-05,22,11,2006,NA,4.345
TAM-05,22,11,2006,NA,4.2125
TAM-05,22,11,2006,NA,4.3475
TAM-05,22,11,2006,NA,3.86
TAM-05,22,11,2006,NA,4.4875
TAM-05,22,11,2006,NA,5.265
TAM-05,22,11,2006,NA,3.525
TAM-05,22,11,2006,NA,4.1075
TAM-05,22,11,2006,NA,4.5575
TAM-05,22,11,2006,NA,3.38
TAM-05,22,11,2006,NA,3.9875
TAM-05,22,11,2006,NA,4.3425
TAM-05,22,11,2006,NA,4.3625
TAM-05,22,11,2006,NA,4.26
TAM-05,26,10,2006,NA,3.8375
TAM-05,26,10,2006,NA,3.4625
TAM-05,26,10,2006,NA,2.68
TAM-05,26,10,2006,NA,3.79
TAM-05,26,10,2006,NA,4.8375
TAM-05,26,10,2006,NA,3.815
TAM-05,26,10,2006,NA,3.59
TAM-05,26,10,2006,NA,3.4525
TAM-05,26,10,2006,NA,3.6425
TAM-05,26,10,2006,NA,3.61
TAM-05,26,10,2006,NA,3.09
TAM-05,26,10,2006,NA,4.0175
TAM-05,26,10,2006,NA,3.655
TAM-05,26,10,2006,NA,3.28
TAM-05,26,10,2006,NA,3.6525
TAM-05,26,10,2006,NA,4.355
TAM-05,26,10,2006,NA,4.2
TAM-05,26,10,2006,NA,2.925
TAM-05,26,10,2006,NA,3.8175
TAM-05,26,10,2006,NA,3.9025
TAM-05,26,10,2006,NA,3.1925
TAM-05,26,10,2006,NA,3.36
TAM-05,26,10,2006,NA,3.6275
TAM-05,26,10,2006,NA,3.77
TAM-05,26,10,2006,NA,4.765
TAM-05,2,9,2006,NA,2.78
TAM-05,2,9,2006,NA,3.115
TAM-05,2,9,2006,NA,3.8475
TAM-05,2,9,2006,NA,4.3975
TAM-05,2,9,2006,NA,4.905
TAM-05,2,9,2006,NA,4.4525
TAM-05,2,9,2006,NA,4.155
TAM-05,2,9,2006,NA,4.0875
TAM-05,2,9,2006,NA,3.8125
TAM-05,2,9,2006,NA,4.1775
TAM-05,2,9,2006,NA,4.16
TAM-05,2,9,2006,NA,5.275
TAM-05,2,9,2006,NA,5.2025
TAM-05,2,9,2006,NA,3.775
TAM-05,2,9,2006,NA,4.06
TAM-05,2,9,2006,NA,5.1625
TAM-05,2,9,2006,NA,4.135
TAM-05,2,9,2006,NA,3.875
TAM-05,2,9,2006,NA,5.09
TAM-05,2,9,2006,NA,4.6875
TAM-05,2,9,2006,NA,4.5475
TAM-05,2,9,2006,NA,4.0775
TAM-05,2,9,2006,NA,4.1125
TAM-05,2,9,2006,NA,4.075
TAM-05,2,9,2006,NA,3.96
TAM-06,22,8,2006,NA,3.6725
TAM-06,22,8,2006,NA,3.83
TAM-06,22,8,2006,NA,3.85
TAM-06,22,8,2006,NA,4.2375
TAM-06,22,8,2006,NA,4.5375
TAM-06,22,8,2006,NA,3.2025
TAM-06,22,8,2006,NA,4.41
TAM-06,22,8,2006,NA,4.175
TAM-06,22,8,2006,NA,4.03
TAM-06,22,8,2006,NA,2.9475
TAM-06,22,8,2006,NA,3.4
TAM-06,22,8,2006,NA,4.415
TAM-06,22,8,2006,NA,4.12
TAM-06,22,8,2006,NA,3.7125
TAM-06,22,8,2006,NA,4.6725
TAM-06,22,8,2006,NA,3.6025
TAM-06,22,8,2006,NA,2.9
TAM-06,22,8,2006,NA,3.965
TAM-06,22,8,2006,NA,3.91
TAM-06,22,8,2006,NA,4.54
TAM-06,22,8,2006,NA,4.7225
TAM-06,22,8,2006,NA,3.2025
TAM-06,22,8,2006,NA,4.1075
TAM-06,22,8,2006,NA,4.4325
TAM-06,22,8,2006,NA,4.0225
TAM-06,15,12,2006,NA,4.51
TAM-06,15,12,2006,NA,3.8925
TAM-06,15,12,2006,NA,3.9225
TAM-06,15,12,2006,NA,4.325
TAM-06,15,12,2006,NA,4.385
TAM-06,15,12,2006,NA,3.3425
TAM-06,15,12,2006,NA,3.9375
TAM-06,15,12,2006,NA,4.5
TAM-06,15,12,2006,NA,4.045
TAM-06,15,12,2006,NA,2.8
TAM-06,15,12,2006,NA,3.1275
TAM-06,15,12,2006,NA,3.9075
TAM-06,15,12,2006,NA,3.9
TAM-06,15,12,2006,NA,3.5075
TAM-06,15,12,2006,NA,4.89
TAM-06,15,12,2006,NA,3.555
TAM-06,15,12,2006,NA,3.015
TAM-06,15,12,2006,NA,4.2175
TAM-06,15,12,2006,NA,4.12
TAM-06,15,12,2006,NA,4.2025
TAM-06,15,12,2006,NA,4.17
TAM-06,15,12,2006,NA,3.54
TAM-06,15,12,2006,NA,3.8875
TAM-06,15,12,2006,NA,4.2625
TAM-06,15,12,2006,NA,4.3175
TAM-06,2,2,2006,NA,3.0675
TAM-06,2,2,2006,NA,3.36
TAM-06,2,2,2006,NA,3.38
TAM-06,2,2,2006,NA,3.6125
TAM-06,2,2,2006,NA,4.26
TAM-06,2,2,2006,NA,2.63
TAM-06,2,2,2006,NA,3.745
TAM-06,2,2,2006,NA,4.07
TAM-06,2,2,2006,NA,2.9075
TAM-06,2,2,2006,NA,2.87
TAM-06,2,2,2006,NA,2.935
TAM-06,2,2,2006,NA,3.6225
TAM-06,2,2,2006,NA,2.98
TAM-06,2,2,2006,NA,4.095
TAM-06,2,2,2006,NA,4.1575
TAM-06,2,2,2006,NA,3.755
TAM-06,2,2,2006,NA,3.5525
TAM-06,2,2,2006,NA,3.905
TAM-06,2,2,2006,NA,4.5525
TAM-06,2,2,2006,NA,4.685
TAM-06,3,2,2006,NA,4.8725
TAM-06,3,2,2006,NA,3.44
TAM-06,3,2,2006,NA,5.045
TAM-06,3,2,2006,NA,4.765
TAM-06,3,2,2006,NA,3.81
TAM-06,23,2,2007,NA,3.8925
TAM-06,23,2,2007,NA,3.09
TAM-06,23,2,2007,NA,2.78
TAM-06,23,2,2007,NA,2.965
TAM-06,23,2,2007,NA,3.04
TAM-06,23,2,2007,NA,3.77
TAM-06,23,2,2007,NA,5.0475
TAM-06,23,2,2007,NA,4.5225
TAM-06,23,2,2007,NA,4.1925
TAM-06,23,2,2007,NA,3.4
TAM-06,23,2,2007,NA,3.37
TAM-06,23,2,2007,NA,4.0225
TAM-06,23,2,2007,NA,4.015
TAM-06,23,2,2007,NA,4.055
TAM-06,23,2,2007,NA,4.4225
TAM-06,23,2,2007,NA,4.1375
TAM-06,23,2,2007,NA,3.39
TAM-06,23,2,2007,NA,4.435
TAM-06,23,2,2007,NA,4.135
TAM-06,23,2,2007,NA,4.4125
TAM-06,23,2,2007,NA,4.1525
TAM-06,23,2,2007,NA,4.3525
TAM-06,23,2,2007,NA,4.3375
TAM-06,23,2,2007,NA,4.0625
TAM-06,23,2,2007,NA,3.7375
TAM-06,28,1,2006,NA,4.3325
TAM-06,28,1,2006,NA,3.9775
TAM-06,28,1,2006,NA,3.9025
TAM-06,28,1,2006,NA,4.4425
TAM-06,28,1,2006,NA,4.88
TAM-06,28,1,2006,NA,4.01
TAM-06,28,1,2006,NA,4.4625
TAM-06,28,1,2006,NA,4.33
TAM-06,28,1,2006,NA,3.405
TAM-06,28,1,2006,NA,3.0825
TAM-06,28,1,2006,NA,3.37
TAM-06,28,1,2006,NA,4.3825
TAM-06,28,1,2006,NA,4.575
TAM-06,28,1,2006,NA,4.575
TAM-06,28,1,2006,NA,4.58
TAM-06,28,1,2006,NA,3.575
TAM-06,28,1,2006,NA,3.4525
TAM-06,28,1,2006,NA,4.3075
TAM-06,28,1,2006,NA,4.42
TAM-06,28,1,2006,NA,5.175
TAM-06,28,1,2006,NA,4.4325
TAM-06,28,1,2006,NA,3.295
TAM-06,28,1,2006,NA,4.27
TAM-06,28,1,2006,NA,4.565
TAM-06,28,1,2006,NA,3.5775
TAM-06,25,1,2007,NA,4.5725
TAM-06,25,1,2007,NA,3.5
TAM-06,25,1,2007,NA,3.685
TAM-06,25,1,2007,NA,3.8425
TAM-06,25,1,2007,NA,3.72
TAM-06,26,1,2007,NA,3.4825
TAM-06,25,1,2007,NA,3.5975
TAM-06,25,1,2007,NA,4.275
TAM-06,25,1,2007,NA,3.0625
TAM-06,25,1,2007,NA,2.7075
TAM-06,26,1,2007,NA,3.43
TAM-06,26,1,2007,NA,3.5525
TAM-06,26,1,2007,NA,4.185
TAM-06,26,1,2007,NA,3.86
TAM-06,26,1,2007,NA,4.495
TAM-06,26,1,2007,NA,3.76
TAM-06,26,1,2007,NA,2.9225
TAM-06,26,1,2007,NA,4.195
TAM-06,26,1,2007,NA,3.8175
TAM-06,26,1,2007,NA,4.555
TAM-06,26,1,2007,NA,4.7
TAM-06,26,1,2007,NA,3.61
